stop_id,on_street,cross_street,routes,boardings,alightings,month_beginning,daytype,location,Wards,Census Tracts,Zip Codes,Community Areas,Historical Wards 2003-2015
4705,HOMAN,13TH STREET,82,14.3,86.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.864595', 'longitude': '-87.710554'}",14,772,21569,30,36
4706,HOMAN,DOUGLAS BLVD,82,63.5,217.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86300324', 'longitude': '-87.71052484'}",14,772,21569,30,36
4707,PULASKI,75TH PLACE,"53A,67",266.0,59.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.75630969', 'longitude': '-87.72198259'}",30,571,4300,69,6
4708,PULASKI,71ST STREET,53A,235.4,112.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.76432575', 'longitude': '-87.72221258'}",15,317,21867,63,23
4709,DOUGLAS BLVD,ST. LOUIS,82,23.2,106.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.8629396', 'longitude': '-87.71275558'}",14,772,21569,30,36
4710,PULASKI,MARQUETTE RD,53A,166.5,47.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.77125208', 'longitude': '-87.72242686'}",15,317,21867,63,23
4711,DOUGLAS BLVD,ST. LOUIS,82,86.6,35.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.862375', 'longitude': '-87.712966'}",14,772,21569,30,36
4712,PULASKI,63RD STREET,53A,275.4,268.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.77852849', 'longitude': '-87.72260073'}",15,238,21867,63,23
4713,HOMAN,DOUGLAS BLVD,82,260.4,53.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86306913', 'longitude': '-87.71036449'}",14,34,21569,30,36
4714,PULASKI,59TH STREET,53A,134.5,123.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78582694', 'longitude': '-87.72281367'}",6,339,21867,63,23
4715,HOMAN,13TH STREET,82,80.5,45.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.864429', 'longitude': '-87.710409'}",14,34,21569,30,36
4716,PULASKI,55TH STREET,53A,131.7,168.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.79305127', 'longitude': '-87.72300792'}",15,774,22248,60,35
4717,JACKSON,DAMEN,126,130.7,36.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87755266', 'longitude': '-87.6768354'}",46,89,21184,29,48
4718,JACKSON,HOYNE,126,73.8,48.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87754398', 'longitude': '-87.67882217'}",46,89,21184,29,48
4722,PULASKI,55TH STREET,53A,131.0,95.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.79332136', 'longitude': '-87.7233125'}",6,793,22248,60,35
4723,JACKSON,CAMPBELL,126,31.5,23.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87759071', 'longitude': '-87.68868467'}",46,785,21184,29,48
4724,PULASKI,59TH STREET,53A,107.1,143.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.7860482', 'longitude': '-87.72311805'}",15,773,21867,60,23
4725,CONGRESS,MICHIGAN,"7,126,143,147",719.1,12.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87584107', 'longitude': '-87.62402409'}",36,367,14913,38,48
4726,PULASKI,63RD STREET,53A,202.9,222.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.77878098', 'longitude': '-87.7229168'}",6,292,21867,63,23
4727,MADISON,1633 WEST,20,54.2,132.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.881385', 'longitude': '-87.668503'}",46,90,21184,29,48
4728,PULASKI,MARQUETTE RD,53A,38.1,156.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.77148268', 'longitude': '-87.72272317'}",15,6,21867,63,23
4729,MADISON,STATE,"J14,19,20,56,60,124,157",2550.2,1136.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.88206', 'longitude': '-87.62839'}",36,92,14310,38,22
4730,PULASKI,71ST STREET,53A,96.3,296.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.7641997', 'longitude': '-87.72252053'}",15,318,21867,63,23
4731,PULASKI,75TH PLACE,"53A,67",141.5,659.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.75693778', 'longitude': '-87.72239065'}",30,318,4300,63,23
4732,ADAMS,STATE,"1,7,X28,126,129,130,151",1225.1,646.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87950874', 'longitude': '-87.6281053'}",36,92,14311,38,22
4734,PULASKI,79TH STREET,"53A,79",193.5,487.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.749178', 'longitude': '-87.72204999'}",30,571,4300,69,23
4735,PULASKI,81ST STREET,53A,13.6,94.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.745952', 'longitude': '-87.72192'}",30,235,4300,69,23
4737,PULASKI,87TH STREET,53A,49.8,136.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.73499464', 'longitude': '-87.7216081'}",30,197,4300,69,6
4738,PULASKI,91ST ST.(SB/NS 91st Pl.),53A,2.5,16.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.7278342', 'longitude': '-87.72167299'}",,,10412,,
4739,PULASKI,95TH STREET,53A,56.8,128.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.7202509', 'longitude': '-87.72145138'}",,,10408,,
4740,PULASKI,99TH STREET,53A,11.2,37.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.71327', 'longitude': '-87.721187'}",,,10408,,
4742,PULASKI,107TH STREET,53A,1.9,22.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.698652', 'longitude': '-87.72067'}",,,10408,,
4743,PULASKI,111TH STREET,53A,7.2,125.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.69143674', 'longitude': '-87.72043976'}",,,10408,,
4746,MILWAUKEE,METRA STATION WALKWAY,"56A,68,85,85A,92",121.8,6.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97114171', 'longitude': '-87.76359736'}",50,129,21869,11,20
4747,MILWAUKEE,CARMEN/NW HIGHWAY,"56A,68,85,85A,92",21.7,12.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.9729055', 'longitude': '-87.76515688'}",50,129,21869,11,20
4748,MILWAUKEE,FOSTER (south leg),"56A,85,85A,92",169.1,41.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97460744', 'longitude': '-87.76662767'}",50,780,21869,11,20
4749,FOSTER,LOVEJOY/GETTYSBURG,92,22.4,5.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97507226', 'longitude': '-87.76540747'}",50,128,21869,11,20
4750,FOSTER,LONG,92,35.0,15.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.975095', 'longitude': '-87.762865'}",50,128,21869,11,20
4751,FOSTER,LOCKWOOD,92,27.8,24.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.975126', 'longitude': '-87.760383'}",50,128,21869,11,20
4752,FOSTER,LARAMIE,92,48.7,54.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.975163', 'longitude': '-87.757885'}",50,128,21869,11,20
4753,FOSTER,LECLAIRE,92,50.0,37.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97519', 'longitude': '-87.755374'}",50,128,21869,11,20
4755,FOSTER,LACROSSE,92,19.0,23.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97525354', 'longitude': '-87.74936689'}",38,746,21869,12,20
4756,FOSTER,CICERO,92,45.2,22.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.9752625', 'longitude': '-87.74821962'}",38,746,21869,12,20
4757,FOSTER,KEATING,92,13.3,5.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97527502', 'longitude': '-87.74670532'}",38,751,21869,14,28
4758,FOSTER,4635 WEST,92,19.4,11.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97533085', 'longitude': '-87.74440224'}",38,751,21869,14,28
4759,FOSTER,KILBOURN,92,23.6,22.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.9753438', 'longitude': '-87.74074225'}",38,751,21869,14,28
4760,FOSTER,KOSTNER,92,21.5,16.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97537454', 'longitude': '-87.73820464'}",38,751,21869,14,28
4761,FOSTER,KILDARE,92,6.0,8.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97539579', 'longitude': '-87.73570325'}",38,751,21869,14,28
4762,FOSTER,TRIPP,92,6.7,6.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97539629', 'longitude': '-87.73447122'}",38,751,21869,14,28
4763,FOSTER,KEELER,92,8.3,8.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97540823', 'longitude': '-87.73323831'}",38,751,21869,14,28
4764,FOSTER,PULASKI,92,63.1,18.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.975459', 'longitude': '-87.72845574'}",38,748,21869,13,28
4765,FOSTER,AVERS,92,9.2,3.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.975505', 'longitude': '-87.724697'}",38,127,21849,14,28
4766,FOSTER,3700 WEST (LAWNDALE),92,2.2,1.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.975517', 'longitude': '-87.721242'}",38,167,21849,13,28
4767,FOSTER,MONTICELLO,92,1.0,3.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.975526', 'longitude': '-87.71978'}",38,167,21849,13,28
4770,FOSTER,ST. LOUIS,92,14.6,8.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.975606', 'longitude': '-87.716098'}",38,167,21849,13,28
4771,FOSTER,KIMBALL,92,69.5,54.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.975633', 'longitude': '-87.713664'}",38,167,21849,13,28
4772,FOSTER,SPAULDING,"82,92",100.9,40.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97566', 'longitude': '-87.711223'}",38,167,21849,13,28
4773,FOSTER,KEDZIE,92,183.2,117.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97568143', 'longitude': '-87.70886637'}",38,167,21849,13,28
4774,FOSTER,ALBANY,"92,93",132.6,32.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97575407', 'longitude': '-87.70593016'}",20,167,21849,13,2
4775,FOSTER,VIRGINIA,"92,93",9.2,9.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.9756591', 'longitude': '-87.70279616'}",24,620,21849,6,46
4776,FOSTER,FRANCISCO,"92,93",244.9,212.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.9756691', 'longitude': '-87.70142117'}",24,620,21849,6,46
4778,FOSTER,WASHTENAW,92,52.6,42.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.9757912', 'longitude': '-87.6965521'}",24,28,21849,6,46
4779,FOSTER,ROCKWELL,92,35.2,52.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97578465', 'longitude': '-87.69415289'}",24,28,21849,6,46
4781,FOSTER,WESTERN,92,129.9,230.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97582202', 'longitude': '-87.68934553'}",24,28,21849,6,46
4782,FOSTER,OAKLEY,92,19.3,17.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97590347', 'longitude': '-87.68682603'}",24,54,21849,6,13
4783,FOSTER,LEAVITT,92,27.2,37.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97593847', 'longitude': '-87.68438103'}",24,54,21849,6,13
4784,FOSTER,HOYNE,92,21.9,22.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.9759386', 'longitude': '-87.68191437'}",24,106,21849,6,13
4785,FOSTER,DAMEN,92,104.0,177.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97595986', 'longitude': '-87.67956874'}",24,106,21849,6,13
4787,FOSTER,WOLCOTT,"50,92",53.9,102.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.976004', 'longitude': '-87.676511'}",24,106,22616,6,46
4788,FOSTER,RAVENSWOOD,"50,92",4.3,42.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97606648', 'longitude': '-87.67494662'}",24,106,22616,6,13
4789,FOSTER,PAULINA,"50,92",33.1,57.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97606971', 'longitude': '-87.67215105'}",24,610,22616,31,13
4790,FOSTER,ASHLAND,92,29.8,54.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97609824', 'longitude': '-87.66985092'}",24,610,22616,31,13
4791,FOSTER,CLARK,92,124.8,357.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97612684', 'longitude': '-87.66860348'}",24,610,22616,31,40
4792,FOSTER,GLENWOOD,92,23.0,44.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.976187', 'longitude': '-87.66485111'}",18,633,22616,31,40
4793,FOSTER,LAKEWOOD,92,2.3,17.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97623', 'longitude': '-87.66232'}",18,633,22616,31,37
4794,BROADWAY,FOSTER,"36,92",210.8,781.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97655132', 'longitude': '-87.65972066'}",16,160,22616,76,40
4796,BERWYN,BROADWAY,"92,N151",105.9,591.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.97809291', 'longitude': '-87.65930387'}",16,160,22616,76,40
